ID,Title,Difficulty,Link
489,Robot Room Cleaner,Hard, https://leetcode.com/problems/robot-room-cleaner
123,Best Time to Buy and Sell Stock III,Hard, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
135,Candy,Hard, https://leetcode.com/problems/candy
403,Frog Jump,Hard, https://leetcode.com/problems/frog-jump
85,Maximal Rectangle,Hard, https://leetcode.com/problems/maximal-rectangle
188,Best Time to Buy and Sell Stock IV,Hard, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
51,N-Queens,Hard, https://leetcode.com/problems/n-queens
1044,Longest Duplicate Substring,Hard, https://leetcode.com/problems/longest-duplicate-substring
480,Sliding Window Median,Hard, https://leetcode.com/problems/sliding-window-median
68,Text Justification,Hard, https://leetcode.com/problems/text-justification
340,Longest Substring with At Most K Distinct Characters,Hard, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
44,Wildcard Matching,Hard, https://leetcode.com/problems/wildcard-matching
770,Basic Calculator IV,Hard, https://leetcode.com/problems/basic-calculator-iv
329,Longest Increasing Path in a Matrix,Hard, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
943,Find the Shortest Superstring,Hard, https://leetcode.com/problems/find-the-shortest-superstring
30,Substring with Concatenation of All Words,Hard, https://leetcode.com/problems/substring-with-concatenation-of-all-words
301,Remove Invalid Parentheses,Hard, https://leetcode.com/problems/remove-invalid-parentheses
37,Sudoku Solver,Hard, https://leetcode.com/problems/sudoku-solver
805,Split Array With Same Average,Hard, https://leetcode.com/problems/split-array-with-same-average
854,K-Similar Strings,Hard, https://leetcode.com/problems/k-similar-strings
726,Number of Atoms,Hard, https://leetcode.com/problems/number-of-atoms
352,Data Stream as Disjoint Intervals,Hard, https://leetcode.com/problems/data-stream-as-disjoint-intervals
381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
1032,Stream of Characters,Hard, https://leetcode.com/problems/stream-of-characters
272,Closest Binary Search Tree Value II,Hard, https://leetcode.com/problems/closest-binary-search-tree-value-ii
847,Shortest Path Visiting All Nodes,Hard, https://leetcode.com/problems/shortest-path-visiting-all-nodes
699,Falling Squares,Hard, https://leetcode.com/problems/falling-squares
316,Remove Duplicate Letters,Hard, https://leetcode.com/problems/remove-duplicate-letters
428,Serialize and Deserialize N-ary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
233,Number of Digit One,Hard, https://leetcode.com/problems/number-of-digit-one
632,Smallest Range Covering Elements from K Lists,Hard, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
843,Guess the Word,Hard, https://leetcode.com/problems/guess-the-word
432,All O`one Data Structure,Hard, https://leetcode.com/problems/all-oone-data-structure
992,Subarrays with K Different Integers,Hard, https://leetcode.com/problems/subarrays-with-k-different-integers
465,Optimal Account Balancing,Hard, https://leetcode.com/problems/optimal-account-balancing
410,Split Array Largest Sum,Hard, https://leetcode.com/problems/split-array-largest-sum
65,Valid Number,Hard, https://leetcode.com/problems/valid-number
164,Maximum Gap,Hard, https://leetcode.com/problems/maximum-gap
517,Super Washing Machines,Hard, https://leetcode.com/problems/super-washing-machines
407,Trapping Rain Water II,Hard, https://leetcode.com/problems/trapping-rain-water-ii
132,Palindrome Partitioning II,Hard, https://leetcode.com/problems/palindrome-partitioning-ii
60,Permutation Sequence,Hard, https://leetcode.com/problems/permutation-sequence
296,Best Meeting Point,Hard, https://leetcode.com/problems/best-meeting-point
715,Range Module,Hard, https://leetcode.com/problems/range-module
765,Couples Holding Hands,Hard, https://leetcode.com/problems/couples-holding-hands
719,Find K-th Smallest Pair Distance,Hard, https://leetcode.com/problems/find-k-th-smallest-pair-distance
335,Self Crossing,Hard, https://leetcode.com/problems/self-crossing
354,Russian Doll Envelopes,Hard, https://leetcode.com/problems/russian-doll-envelopes
773,Sliding Puzzle,Hard, https://leetcode.com/problems/sliding-puzzle
305,Number of Islands II,Hard, https://leetcode.com/problems/number-of-islands-ii
1172,Dinner Plate Stacks,Hard, https://leetcode.com/problems/dinner-plate-stacks
727,Minimum Window Subsequence,Hard, https://leetcode.com/problems/minimum-window-subsequence
683,K Empty Slots,Hard, https://leetcode.com/problems/k-empty-slots
1335,Minimum Difficulty of a Job Schedule,Hard, https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule
145,Binary Tree Postorder Traversal,Hard, https://leetcode.com/problems/binary-tree-postorder-traversal
1373,Maximum Sum BST in Binary Tree,Hard, https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
1074,Number of Submatrices That Sum to Target,Hard, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
924,Minimize Malware Spread,Hard, https://leetcode.com/problems/minimize-malware-spread
321,Create Maximum Number,Hard, https://leetcode.com/problems/create-maximum-number
115,Distinct Subsequences,Hard, https://leetcode.com/problems/distinct-subsequences
214,Shortest Palindrome,Hard, https://leetcode.com/problems/shortest-palindrome
618,Students Report By Geography,Hard, https://leetcode.com/problems/students-report-by-geography
579,Find Cumulative Salary of an Employee,Hard, https://leetcode.com/problems/find-cumulative-salary-of-an-employee
262,Trips and Users,Hard, https://leetcode.com/problems/trips-and-users
420,Strong Password Checker,Hard, https://leetcode.com/problems/strong-password-checker
827,Making A Large Island,Hard, https://leetcode.com/problems/making-a-large-island
710,Random Pick with Blacklist,Hard, https://leetcode.com/problems/random-pick-with-blacklist
174,Dungeon Game,Hard, https://leetcode.com/problems/dungeon-game
158,Read N Characters Given Read4 II - Call multiple times,Hard, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
732,My Calendar III,Hard, https://leetcode.com/problems/my-calendar-iii
466,Count The Repetitions,Hard, https://leetcode.com/problems/count-the-repetitions
741,Cherry Pickup,Hard, https://leetcode.com/problems/cherry-pickup
862,Shortest Subarray with Sum at Least K,Hard, https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
601,Human Traffic of Stadium,Hard, https://leetcode.com/problems/human-traffic-of-stadium
358,Rearrange String k Distance Apart,Hard, https://leetcode.com/problems/rearrange-string-k-distance-apart
995,Minimum Number of K Consecutive Bit Flips,Hard, https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
864,Shortest Path to Get All Keys,Hard, https://leetcode.com/problems/shortest-path-to-get-all-keys
1153,String Transforms Into Another String,Hard, https://leetcode.com/problems/string-transforms-into-another-string
871,Minimum Number of Refueling Stops,Hard, https://leetcode.com/problems/minimum-number-of-refueling-stops
493,Reverse Pairs,Hard, https://leetcode.com/problems/reverse-pairs
1479,Sales by Day of the Week,Hard, https://leetcode.com/problems/sales-by-day-of-the-week
839,Similar String Groups,Hard, https://leetcode.com/problems/similar-string-groups
679,24 Game,Hard, https://leetcode.com/problems/24-game
52,N-Queens II,Hard, https://leetcode.com/problems/n-queens-ii
1520,Maximum Number of Non-Overlapping Substrings,Hard, https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings
154,Find Minimum in Rotated Sorted Array II,Hard, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii
899,Orderly Queue,Hard, https://leetcode.com/problems/orderly-queue
902,Numbers At Most N Given Digit Set,Hard, https://leetcode.com/problems/numbers-at-most-n-given-digit-set
1067,Digit Count in Range,Hard, https://leetcode.com/problems/digit-count-in-range
1028,Recover a Tree From Preorder Traversal,Hard, https://leetcode.com/problems/recover-a-tree-from-preorder-traversal
1259,Handshakes That Don't Cross,Hard, https://leetcode.com/problems/handshakes-that-dont-cross
1363,Largest Multiple of Three,Hard, https://leetcode.com/problems/largest-multiple-of-three
1255,Maximum Score Words Formed by Letters,Hard, https://leetcode.com/problems/maximum-score-words-formed-by-letters
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,Hard, https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree
